Episode,Score
1076,-269.67199126585973
1077,-274.4028636382771
1078,-280.71979848780865
1079,175.13123327264597
1080,-222.97353241601576
1081,-174.94838980069272
1082,-277.0917520466463
1083,-191.34232245858223
1084,-304.43673111080506
1085,-297.17755946336865
1086,-269.1602326561454
1087,-114.72748628141724
1088,-279.00091080412204
1089,-285.7234557898191
1090,-191.96181397051132
1091,-340.51732457590504
1092,-361.5343867775491
1093,-171.9753793335366
1094,-331.4907268836133
1095,-347.5561175866776
1096,321.4691714679506
1097,426.8800343984165
1098,212.66900476641572
1099,178.2063763457309
1100,157.20504529283895
1101,-165.14405743922404
1102,-184.49963292681483
1103,-124.54873546356588
1104,-188.7796675671513
1105,167.29252692144024
1106,234.2823850354232
1107,-138.9221128412781
1108,-143.54717044420653
1109,-113.50555065813374
1110,-130.18834971786305
1111,-176.65699283745968
1112,-162.88955366826053
1113,213.97809297420773
1114,380.7801950852079
1115,-142.62573016642185
1116,-131.26925978200885
1117,-138.21966607856237
1118,-136.9752508457875
1119,-235.3541547771268
1120,-208.08127630241893
1121,670.90337621832
1122,-119.0456335350244
1123,236.12134744989697
1124,-172.2729693001636
1125,265.51826720172994
1126,-140.15006253644685
1127,274.4147955727818
1128,-123.17745198875382
1129,193.81753345752236
1130,-132.9920447913274
1131,46.95507522439465
1132,244.12722482855224
1133,-185.82708065193825
1134,141.52188106444854
1135,261.5848642841058
1136,319.6044037551313
1137,-126.0951288140374
1138,-196.3641513998564
1139,281.7390613196893
1140,-202.2139341394143
1141,169.1443764501036
1142,115.05206396197428
1143,-152.75466272344843
1144,146.32733711543975
1145,-206.53262960260705
1146,-3.065958963501722
1147,100.60401763081968
1148,-116.06667682735406
1149,316.5128962870796
1150,104.2534653525046
1151,331.4241390817768
1152,7.5974908050883
1153,175.58556750330345
1154,184.558389899248
1155,113.37297161144636
1156,229.9662753827162
1157,-124.92848233944817
1158,207.8751574868979
1159,169.8778503099868
1160,183.3704768206624
1161,-139.9587251939396
1162,-186.0498821190907
1163,-195.51507914752077
1164,-139.73589404039953
1165,158.4493303651
1166,307.0267835085441
1167,-310.24177189427525
1168,-240.81123941073983
1169,-367.3870703894652
1170,-324.57449782982127
1171,-365.54807396435336
1172,-368.14336157552896
1173,-374.3122763031656
1174,-301.53089161777007
1175,-458.8742381863488
1176,-314.3668941957187
1177,-372.5025539260983
1178,-411.61099244695305
1179,-196.84050277459176
1180,-257.14500673628413
1181,-280.39973396463387
1182,-385.62008524731925
1183,-313.1852143614441
1184,-284.4073207414733
1185,-391.3536286961502
1186,-381.1810560137596
1187,-271.7146155064637
1188,-321.20243096434297
1189,-360.6113770812988
1190,-204.2363408479905
1191,-309.56441269917434
1192,-127.88119104886678
1193,-260.0047293744184
1194,-268.09995646455104
1195,88.53148308159967
1196,-247.1188279044491
1197,-356.4485943457336
1198,-234.17515731699777
1199,-137.079742775382
1200,-261.3392453751852
1201,-193.4703199965508
1202,-137.85096184400146
1203,-198.43068616278228
1204,48.93225362891566
1205,-149.50749244935645
1206,-221.61837592700783
1207,-112.3446466049222
1208,198.65672374531292
1209,-176.40155729225918
1210,-153.1576099810148
1211,-172.5206114302153
1212,-316.2826855133026
1213,292.7216095869949
1214,-152.52041852729673
1215,52.99099056342239
1216,-120.28041229766067
1217,-130.1009579849802
1218,-123.75432485178902
1219,-197.91865008674884
1220,112.61181184423512
1221,147.94144508162103
1222,216.7899374854232
1223,165.74875210018342
1224,-140.07486186181285
1225,-117.07714850275372
1226,409.2325070431736
1227,-143.126335831637
1228,-133.51251125174628
1229,-80.66974526311543
1230,-124.19817029350712
1231,-137.24964452345668
1232,112.77371863555264
1233,-119.29195993844138
1234,3.165029869900608
1235,-46.12096644902282
1236,-143.02521000949926
1237,108.93870390589092
1238,53.33640261129643
1239,-137.1118727342529
1240,-76.5511647815842
1241,55.05959540623435
1242,-143.90276042798462
1243,-158.60697996991018
1244,180.51344612295455
1245,-84.14515440328377
1246,-124.53767086416454
1247,310.32617152748395
1248,-141.75514862278712
1249,289.38378701690107
1250,-140.6142293104739
1251,-157.14864192183703
1252,-141.22027287508823
1253,-148.62056762386015
1254,-125.6167272905156
1255,-119.8202591689935
1256,-171.65613310453992
1257,-142.93312923546858
1258,-91.14657144019776
1259,-170.62604477430412
1260,-129.2315897202867
1261,-112.3250757870048
1262,-119.986169321438
1263,-157.3384343986132
1264,-119.38072276705164
1265,-190.5242190375016
1266,-91.15986035872356
1267,-172.97687634260797
1268,-170.7132662261974
1269,-213.10138393001785
1270,178.93919797626646
1271,-186.4126141385873
1272,-163.6497153715434
1273,-205.9712414250114
1274,-278.4578275580617
1275,-212.06621032410064
1276,320.5702349787802
1277,769.4599298767564
1278,-289.6457294212136
