Episode,Score
459,-150.25613348824245
460,-151.05797422782223
461,-150.25235703664143
462,-150.56987997040622
463,-150.76180636178964
464,-150.18502581003466
465,-152.43377887819963
466,-151.36374710231607
467,-150.36699863380036
468,-150.65495407607878
469,-149.82037313210503
470,-149.86082166816877
471,-151.0047263615576
472,-151.7724136562509
473,-152.59281990651462
474,-151.56262134505204
475,-152.05871874256266
476,-153.20762811915728
477,-153.56352893525903
478,-154.3496864582938
479,-153.22526379227915
480,-153.88649865775415
481,-153.45214036013246
482,-153.46775532012262
483,-153.59006825798187
484,-154.26595705270933
485,-153.83317337354248
486,-150.75736228617993
487,-151.2300049726098
488,-150.58698076423858
489,-151.8976537371953
490,-150.74487985051414
491,-150.49108242789126
492,-152.07585478485493
493,-149.4178544091424
494,-152.0789428795673
495,-161.70405889002552
496,-163.8876347831829
497,-171.27323387700991
498,-169.38508142599807
499,-163.80181200579008
500,-174.31139595183916
501,-172.28274943713447
502,-173.05788333647243
503,-176.22184286156516
504,-176.66768970956653
505,-175.0085669589422
506,-174.10944463269698
507,-171.76190489642156
508,-170.57246854440606
509,-176.8247845502469
510,-174.26336581134098
511,-183.156291597339
512,-177.2820879905174
513,-173.65205529874336
514,-171.3904329079125
515,-167.49477954501893
516,-167.33243937908495
517,-170.95706820523537
518,-172.08743475171866
519,-176.33793363146495
520,-170.64003401157592
521,-165.70873480157024
522,-167.67076739956883
523,-176.33388933896305
524,-175.3245633056405
525,-175.1140268668776
526,-177.07495656852262
527,-160.39268490078345
528,-153.83667351675246
529,-153.68620603907013
530,-154.77245222119635
531,-150.12231946535087
532,-151.62770269280557
533,-150.955088075743
534,-154.4944004298508
535,-151.1609265945227
536,-154.07421140863465
537,-166.55102018224468
538,-154.27720453237404
539,-155.96129154763008
540,-163.03118071832262
541,-192.15718445711718
542,-194.65374749709494
543,-209.9604308531737
544,-201.1462749049439
545,-211.54017907285427
546,-215.94472831542913
547,-198.96608064156618
548,-202.2990707164002
549,-194.44899649704885
550,-241.3197711148082
551,-274.1046892612381
552,-261.11266909396477
553,-247.79550704802836
554,-261.1393817398336
555,-242.39596123479333
556,-239.60305532395395
557,-220.72759036038696
558,-225.64060315673638
559,-226.04062623159834
560,-204.89247236240172
561,-197.88437803902397
562,-198.16004680278243
563,-196.63691789577135
564,-246.60776623270877
565,-237.74388741312512
566,-238.15213003542283
567,-242.75786792727743
568,-255.17501492271447
569,-246.8252516738387
570,-244.75462531535587
571,-263.4581484083863
572,-249.55786537648802
573,-227.0205156105183
574,-224.33740713379217
575,-226.75150862111434
576,-224.54155864646884
577,-225.54017153282507
578,-230.2141198239939
579,-227.53907135645971
580,-229.6648835854716
581,-226.38514863122154
582,-229.35619814091834
583,-228.575686003133
584,-228.35044788258347
585,-230.32682733474124
586,-229.52011066471712
587,-234.34467169510523
588,-231.09863982623463
589,-228.35439124846474
590,-233.46187564154826
591,-184.81016431070893
592,-148.58151731542796
593,-148.66776138368826
594,-150.80762998696352
595,-150.34292130156874
596,-141.7418821085969
597,-137.55370464009914
598,-138.44326089657974
599,-141.23403861005767
600,-140.94001025808387
601,-139.00201430918054
602,-142.3283249226685
603,-142.52497366219941
604,-142.54056606474305
605,-141.60534829357508
606,-141.69772109018027
607,-140.8284176693553
608,-140.69329880467896
609,-142.38095111662273
610,-141.16085509583934
611,-138.84921850722716
612,-139.7728942263612
613,-140.62126602998327
614,-148.22403754536163
615,-151.9021108798436
616,-153.0644439916669
617,-152.76537948121776
618,-152.72293591284563
619,-153.19110453362592
620,-152.67576724731776
621,-152.54960951544308
622,-153.01703518997658
623,-153.4818551122013
624,-154.34614733823764
625,-152.705143307912
626,-153.68812138427126
627,-154.33629756347773
628,-154.12179232004218
629,-153.7453460536362
630,-153.1729194064146
631,-152.7546962955141
632,-152.79107907061515
633,-153.78955143732998
634,-155.80130693692914
635,-154.84735252704144
636,-154.819160079087
637,-153.67181663726674
638,-153.90446778094156
639,-154.46480125299894
640,-153.87105819609903
641,-154.23373922679804
642,-154.6612958001757
643,-153.67514683840042
644,-154.70758957689773
645,-153.93942547825563
646,-154.9986608938622
647,-156.18890640177358
648,-155.85041919682965
649,-156.16788939684952
650,-156.04878884336466
651,-155.99291956620817
652,-156.39912333833328
653,-156.34685436335926
654,-155.6757059125374
655,-151.94630873035584
656,-147.9964207052789
657,-148.32319688937937
658,-148.61700016801896
659,-148.98017533312301
660,-150.88658137418307
661,-149.41999630911573
662,-150.85871041956935
663,-150.05525076727588
664,-150.11896644281185
665,-151.08779027200728
666,-150.68584998653654
667,-151.82435689708475
668,-151.17535721998837
669,-150.1691655869032
670,-151.16778993703127
671,-149.6028736048411
672,-150.9381758374294
673,-151.2364211154762
674,-151.4729929434606
675,-150.7789839495129
676,-151.01483976718973
677,-151.9256047468986
678,-145.4588561234439
679,-141.0555800724057
680,-146.3733002362553
681,-136.41851007204366
