Episode,Score
515.0,1678.53717128009
516.0,-106.37292627773965
517.0,3.4512505855627964
518.0,-186.9143686380195
519.0,-181.962642697564
520.0,-196.83925818799682
521.0,-222.8244660796256
522.0,-194.6398042535111
523.0,166.0189733451825
524.0,-143.2482649572711
525.0,-171.83499268140537
526.0,-204.49330451202457
527.0,-181.09122404028153
528.0,179.9737117162743
529.0,182.10602368686622
530.0,-191.3791255082293
531.0,-174.04852184806558
532.0,-219.98124321039865
533.0,-135.7463485980898
534.0,-14.770079774754965
535.0,41.44818669157129
536.0,2002.277783587691
537.0,-207.67621170067426

